chr1	18673507	18773506	4.298138e+02	1	0
chr1	18773507	18873506	3.511269e+02	1	0
chr1	18873507	18973506	2.886051e+02	1	0
chr1	18973507	19073506	2.843405e+02	0	0
chr1	19073507	19173506	3.088886e+02	0	0
chr1	19173507	19273506	3.234098e+02	0	0
chr1	19273507	19373506	3.221120e+02	0	0
chr1	19373507	19473506	3.049450e+02	0	0
chr1	19473507	19573506	2.553590e+02	0	0
chr1	19573507	19673507	2.184272e+02	0	0
chr1	19673508	19773507	2.314318e+02	0	0
chr1	19773508	19873507	2.880537e+02	0	1
chr1	19873508	19973507	3.798013e+02	0	1
chr1	19973508	20073507	4.194672e+02	0	1
chr1	20073508	20173507	4.327217e+02	0	0
chr1	20173508	20273507	4.583015e+02	0	0
chr1	20273508	20373507	4.889304e+02	0	0
chr1	20373508	20473507	4.603967e+02	0	0
chr1	20473508	20573507	3.895471e+02	0	0
chr1	20573508	20673507	3.362788e+02	0	0
chr1	20673508	20773507	3.076099e+02	0	0
chr1	20773508	20873507	3.281081e+02	0	0
chr1	20873508	20973507	3.658746e+02	0	0
chr1	20973508	21073507	3.636794e+02	0	0
chr1	21073508	21173507	3.304854e+02	0	0
chr1	21173508	21273507	2.938779e+02	0	0
chr1	21273508	21373507	2.697134e+02	0	0
chr1	21373508	21473507	2.576547e+02	0	0
chr1	21473508	21573507	2.444605e+02	0	0
chr1	21573508	21673507	2.365173e+02	0	0
chr1	21673508	21773507	2.893182e+02	0	0
chr1	21773508	21873507	3.115634e+02	0	0
chr1	21873508	21973507	2.592948e+02	0	0
chr1	21973508	22073507	2.262990e+02	0	0
chr1	22073508	22173507	2.291931e+02	0	0
chr1	22173508	22273507	2.221642e+02	0	0
chr1	22273508	22373507	2.764781e+02	0	0
chr1	22373508	22473507	3.459305e+02	0	0
chr1	22473508	22573507	3.667156e+02	0	0
chr1	22573508	22673507	3.433600e+02	0	0
chr1	22673508	22773507	3.110783e+02	0	0
chr1	22773508	22873507	2.925057e+02	0	0
chr1	22873508	22973507	3.005265e+02	0	0
chr1	22973508	23073507	3.076425e+02	0	0
chr1	23073508	23173507	2.961708e+02	0	0
chr1	23173508	23273507	2.551115e+02	0	0
chr1	23273508	23373507	2.179701e+02	0	0
chr1	23373508	23473507	2.034643e+02	0	0
chr1	23473508	23573510	2.003438e+02	0	0
chr1	23573511	23673510	2.186131e+02	0	0
chr1	23673511	23773510	2.279486e+02	0	0
chr1	23773511	23873510	2.447257e+02	0	0
chr1	23873511	23973510	2.822384e+02	0	0
chr1	23973511	24073510	3.112049e+02	0	0
chr1	24073511	24173510	2.821207e+02	0	0
chr1	24173511	24273510	2.262162e+02	0	0
chr1	24273511	24373510	1.964024e+02	0	0
chr1	24373511	24473510	2.298638e+02	0	0
chr1	24473511	24573509	2.375801e+02	0	0
chr1	24573510	24673509	2.204139e+02	0	0
chr1	24673510	24773509	2.060492e+02	0	0
chr1	24773510	24873509	1.900875e+02	0	0
chr1	24873510	24973509	1.720459e+02	0	0
chr1	24973510	25073509	1.575270e+02	0	0
chr1	25073510	25173509	1.821638e+02	0	0
chr1	25173510	25273509	2.343093e+02	0	0
chr1	25273510	25373509	2.699800e+02	0	0
chr1	25373510	25473509	2.722405e+02	0	0
chr1	25473510	25573509	2.675443e+02	0	0
chr1	25573510	25673509	2.549903e+02	0	0
chr1	25673510	25773509	2.611704e+02	0	0
chr1	25773510	25873509	2.564511e+02	0	0
chr1	25873510	25973509	2.293783e+02	0	0
chr1	25973510	26073509	1.933340e+02	0	0
chr1	26073510	26173509	1.857294e+02	0	0
chr1	26173510	26273509	1.989093e+02	0	0
chr1	26273510	26373509	1.958486e+02	0	0
chr1	26373510	26473509	2.017173e+02	0	0
chr1	26473510	26573509	2.082305e+02	0	0
chr1	26573510	26673509	2.154052e+02	0	0
chr1	26673510	26773509	2.340367e+02	0	0
chr1	26773510	26873509	2.413492e+02	0	0
chr1	26873510	26973509	2.383590e+02	0	0
chr1	26973510	27073509	2.138230e+02	0	0
chr1	27073510	27173509	1.983523e+02	0	0
chr1	27173510	27273509	2.161599e+02	0	0
chr1	27273510	27373509	2.195243e+02	0	0
chr1	27373510	27473489	1.932203e+02	0	0
chr1	27473490	27573489	1.848268e+02	0	0
chr1	27573490	27673489	1.796053e+02	0	0
chr1	27673490	27773489	2.104099e+02	0	0
chr1	27773490	27873489	2.312908e+02	0	0
chr1	27873490	27973489	2.234407e+02	0	0
chr1	27973490	28073489	2.333344e+02	0	0
chr1	28073490	28173489	2.443979e+02	0	0
chr1	28173490	28273489	2.186957e+02	0	0
chr1	28273490	28373489	2.062353e+02	0	0
chr1	28373490	28473488	1.942069e+02	0	0
chr1	28473489	28573488	2.174214e+02	0	0
chr1	28573489	28673488	2.293649e+02	0	0
chr1	28673489	28773488	2.229187e+02	0	0
chr1	28773489	28873488	2.286201e+02	0	0
chr1	28873489	28973488	2.597169e+02	0	0
chr1	28973489	29073488	2.928662e+02	0	0
chr1	29073489	29173488	2.783561e+02	0	0
chr1	29173489	29273488	2.864087e+02	0	1
chr1	29273489	29373488	3.155086e+02	0	1
chr1	29373489	29473488	3.699689e+02	0	1
chr1	29627154	29727153	5.528307e+02	0	1
chr1	29727154	29827153	5.762384e+02	0	0
chr1	29827154	29927153	6.184355e+02	0	0
chr1	29927154	30027153	6.578697e+02	0	0
chr1	30027154	30127153	6.435438e+02	1	0
chr1	30127154	30227153	5.528610e+02	1	0
chr1	30227154	30327153	4.716100e+02	1	0
chr1	30327154	30427153	3.932171e+02	1	0
chr1	30427154	30527153	3.047189e+02	1	0
chr1	30527154	30627153	2.519657e+02	1	0
chr1	30627154	30727153	2.241126e+02	0	0
chr1	30727154	30827153	2.158210e+02	0	0
chr1	30827154	30927153	2.188388e+02	0	0
chr1	30927154	31027153	2.817937e+02	0	0
chr1	31027154	31127153	3.332825e+02	0	0
chr1	31127154	31227153	2.998458e+02	0	0
chr1	31227154	31327153	2.874859e+02	0	0
chr1	31327154	31427153	3.101489e+02	1	0
chr1	31427154	31534399	2.853930e+02	0	0
chr1	31534400	31634399	2.206275e+02	0	0
chr1	31634400	31734399	1.409832e+02	0	0
chr1	31734400	31834399	1.240607e+02	0	0
chr1	31834400	31934399	1.718532e+02	0	0
chr1	31934400	32034399	2.321277e+02	0	0
chr1	32034400	32134399	2.283794e+02	0	0
chr1	32134400	32234399	2.210490e+02	0	0
chr1	32234400	32334399	2.455199e+02	0	0
chr1	32334400	32434399	2.467167e+02	0	0
chr1	32434400	32534399	2.144240e+02	0	0
chr1	32534400	32634399	2.257236e+02	0	0
chr1	32634400	32734399	2.596432e+02	0	0
chr1	32734400	32834399	2.614706e+02	0	0
chr1	32834400	32934399	2.393190e+02	0	0
chr1	32934400	33034399	2.273260e+02	0	0
chr1	33034400	33134399	2.365113e+02	0	0
chr1	33134400	33234399	2.224213e+02	0	0
chr1	33234400	33334399	2.062989e+02	0	1
chr1	33334400	33434399	2.369623e+02	0	1
chr1	33434400	33534400	2.730144e+02	0	1
chr1	33534401	33634400	3.429320e+02	0	1
chr1	33634401	33734399	4.661261e+02	0	1
chr1	33734400	33834399	5.907402e+02	0	1
chr1	33834400	33934399	6.736246e+02	0	1
chr1	33934400	34034399	7.259010e+02	0	1
chr1	34034400	34134399	7.518670e+02	0	0
chr1	34134400	34234399	7.648960e+02	0	0
chr1	34234400	34334399	7.765687e+02	0	0
chr1	34334400	34434399	7.526824e+02	1	0
chr1	34434400	34534399	6.951287e+02	1	0
chr1	34534400	34634399	6.336172e+02	1	0
chr1	34634400	34734399	5.615104e+02	1	0
chr1	34734400	34834399	4.883125e+02	1	0
chr1	34834400	34934399	4.560463e+02	1	0
chr1	34934400	35034399	4.557735e+02	1	0
chr1	35034400	35134399	4.305006e+02	0	0
chr1	35134400	35234399	3.709312e+02	0	0
chr1	35234400	35334399	3.426736e+02	0	0
chr1	35334400	35434399	3.582539e+02	0	0
chr1	35434400	35534399	3.556930e+02	0	0
chr1	35534400	35634399	3.274326e+02	0	0
chr1	35634400	35734399	3.167500e+02	0	0
chr1	35734400	35834399	3.262807e+02	0	0
chr1	35834400	35934399	3.236528e+02	0	0
chr1	35934400	36034399	2.672810e+02	0	0
chr1	36034400	36134399	1.934344e+02	0	0
chr1	36134400	36234399	1.987864e+02	0	0
chr1	36234400	36334399	2.376865e+02	0	0
chr1	36334400	36434399	2.392189e+02	0	0
chr1	36434400	36534399	2.423590e+02	0	0
chr1	36534400	36634399	2.576230e+02	0	1
chr1	36634400	36734399	2.744376e+02	0	1
chr1	36734400	36834399	3.087415e+02	0	1
chr1	36834400	36934399	3.889463e+02	0	1
chr1	36934400	37034399	4.485818e+02	0	0
chr1	37034400	37134399	4.696344e+02	0	0
chr1	37134400	37234399	4.880476e+02	0	0
chr1	37234400	37334399	4.501547e+02	1	0
chr1	37334400	37434399	3.539123e+02	1	0
chr1	37434400	37534399	2.979998e+02	1	0
chr1	37534400	37634328	2.917149e+02	1	0
chr1	37634329	37734328	2.428810e+02	0	0
chr1	37734329	37834328	2.174248e+02	0	0
chr1	37834329	37934328	2.520650e+02	0	0
chr1	37934329	38034328	2.557537e+02	0	0
chr1	38034329	38134328	2.242090e+02	0	1
chr1	38134329	38234328	2.265157e+02	0	1
chr1	38234329	38334328	2.967478e+02	0	1
chr1	38334329	38434328	3.844594e+02	0	1
chr1	38434329	38534328	4.337731e+02	0	0
chr1	38534329	38634328	4.408904e+02	0	0
chr1	38634329	38734328	4.230490e+02	0	0
chr1	38734329	38834328	3.976412e+02	1	0
chr1	38834329	38934328	3.638664e+02	0	0
chr1	38934329	39034328	2.987206e+02	0	0
chr1	39034329	39134328	2.644440e+02	0	0
chr1	39134329	39234328	2.807334e+02	0	0
chr1	39234329	39334328	3.048233e+02	0	0
chr1	39334329	39434328	2.861220e+02	0	0
chr1	39434329	39534328	2.183391e+02	0	0
chr1	39534329	39634328	2.064720e+02	0	0
chr1	39634329	39734328	2.211117e+02	0	0
chr1	39734329	39834328	2.197045e+02	0	0
chr1	39834329	39934328	2.229716e+02	0	0
chr1	39934329	40034328	2.444017e+02	0	0
chr1	40034329	40134328	2.586239e+02	0	0
chr1	40134329	40234328	2.723430e+02	0	0
chr1	40234329	40334328	2.550329e+02	0	0
chr1	40334329	40434328	2.397989e+02	0	0
chr1	40434329	40534328	2.338633e+02	0	0
chr1	40534329	40634328	2.363750e+02	0	0
chr1	40634329	40734328	2.665903e+02	0	0
chr1	40734329	40834328	2.949152e+02	0	0
chr1	40834329	40934328	2.639975e+02	0	0
chr1	40934329	41034328	2.630242e+02	0	0
chr1	41034329	41134328	3.119100e+02	0	0
chr1	41134329	41234328	3.686505e+02	0	0
chr1	41234329	41334328	3.381552e+02	0	0
chr1	41334329	41434329	2.396573e+02	0	0
chr1	41434330	41534329	1.525079e+02	0	0
chr1	41534330	41634329	1.404374e+02	0	0
chr1	41634330	41734329	1.828274e+02	0	0
chr1	41734330	41834329	2.159196e+02	0	1
chr1	41834330	41934329	2.452390e+02	0	1
chr1	41934330	42034329	2.636885e+02	0	1
chr1	42034330	42134329	2.861849e+02	0	1
chr1	42134330	42234329	3.408464e+02	0	1
chr1	42234330	42334329	4.123791e+02	0	0
chr1	42334330	42434329	4.401493e+02	0	0
chr1	42434330	42534329	4.359894e+02	0	0
chr1	42534330	42634329	4.229348e+02	0	0
chr1	42634330	42734329	4.057805e+02	0	0
chr1	42734330	42834329	3.803659e+02	0	0
chr1	42834330	42934329	3.391565e+02	0	0
chr1	42934330	43034329	3.133398e+02	0	0
chr1	43034330	43134329	3.335522e+02	0	0
chr1	43134330	43234329	3.560312e+02	0	0
chr1	43234330	43334329	3.231931e+02	0	0
chr1	43334330	43434329	2.788778e+02	0	0
chr1	43434330	43534329	2.834318e+02	0	0
chr1	43534330	43634329	2.753374e+02	0	0
chr1	43634330	43734329	3.017155e+02	0	0
chr1	43734330	43834328	3.450858e+02	0	0
chr1	43834329	43934328	3.086802e+02	0	0
chr1	43934329	44034328	2.460813e+02	0	0
chr1	44034329	44134328	2.564770e+02	0	0
chr1	44134329	44234328	2.988001e+02	0	0
chr1	44234329	44334328	2.735475e+02	0	0
chr1	44334329	44434328	2.065587e+02	0	0
chr1	44434329	44534328	1.665464e+02	0	0
chr1	44534329	44634328	1.511656e+02	0	0
chr1	44634329	44734328	1.621817e+02	0	0
chr1	44734329	44834328	1.799425e+02	0	0
chr1	44834329	44934328	1.848606e+02	0	0
chr1	44934329	45034328	2.129636e+02	0	0
chr1	45034329	45134328	2.348207e+02	0	0
chr1	45134329	45234328	2.224923e+02	0	0
chr1	45234329	45334328	1.916049e+02	0	0
chr1	45334329	45434328	1.982082e+02	0	0
chr1	45434329	45534328	1.949303e+02	0	0
chr1	45534329	45634328	1.975329e+02	0	0
chr1	45634329	45734328	2.018699e+02	0	0
chr1	45734329	45834328	2.285390e+02	0	0
chr1	45834329	45934328	2.547660e+02	0	0
chr1	45934329	46034328	2.376774e+02	0	0
chr1	46034329	46134328	2.374611e+02	0	0
chr1	46134329	46234328	2.330279e+02	0	0
chr1	46234329	46334328	2.045805e+02	0	0
chr1	46334329	46434328	1.934466e+02	0	0
chr1	46434329	46534328	1.817377e+02	0	0
chr1	46534329	46634328	2.192706e+02	0	1
chr1	46634329	46734328	2.926529e+02	0	1
chr1	46734329	46834328	3.312977e+02	0	1
chr1	46834329	46934328	3.639632e+02	0	0
chr1	46934329	47034328	4.111568e+02	0	0
chr1	47034329	47134328	4.237586e+02	0	0
chr1	47134329	47234328	3.879379e+02	0	0
chr1	47234329	47334328	3.513571e+02	0	0
chr1	47334329	47434328	3.422675e+02	0	0
chr1	47434329	47534328	3.529400e+02	0	1
chr1	47534329	47634328	4.161172e+02	0	1
chr1	47634329	47734328	4.854431e+02	0	1
chr1	47734329	47834328	5.343890e+02	0	1
chr1	47834329	47934328	5.963279e+02	0	1
chr1	47934329	48034328	6.876301e+02	0	1
chr1	48034329	48134328	7.870324e+02	0	1
chr1	48134329	48234328	8.770469e+02	0	1
chr1	48234329	48334328	9.405926e+02	0	1
chr1	48334329	48434328	9.806740e+02	0	0
chr1	48434329	48534328	9.735393e+02	0	0
chr1	48534329	48634328	9.331330e+02	0	0
chr1	48634329	48734328	9.151918e+02	0	0
chr1	48734329	48834328	9.364149e+02	0	0
chr1	48834329	48934328	9.376236e+02	0	0
chr1	48934329	49034328	9.487429e+02	0	0
chr1	49034329	49134328	9.962822e+02	0	0
chr1	49134329	49234328	1.031325e+03	0	0
chr1	49234329	49334328	1.048379e+03	0	0
chr1	49334329	49434328	1.049030e+03	0	0
chr1	49434329	49534328	1.054125e+03	0	0
chr1	49534329	49634328	1.053611e+03	0	0
chr1	49634329	49734328	1.039159e+03	1	0
chr1	49734329	49834328	1.017252e+03	1	0
chr1	49834329	49934328	9.705816e+02	1	0
chr1	49934329	50034328	8.781301e+02	1	0
chr1	50034329	50134328	7.944066e+02	1	0
chr1	50134329	50234328	6.984964e+02	1	0
chr1	50234329	50334328	5.671102e+02	1	0
chr1	50334329	50434328	4.639643e+02	1	0
chr1	50434329	50534328	4.514628e+02	1	0
chr1	50534329	50634328	4.712838e+02	1	0
chr1	50634329	50734328	4.526616e+02	1	0
chr1	50734329	50834328	4.091064e+02	1	0
chr1	50834329	50934328	3.510301e+02	1	0
chr1	50934329	51034328	2.985695e+02	1	0
chr1	51034329	51134328	2.573798e+02	0	0
chr1	51134329	51234328	2.375018e+02	0	0
chr1	51234329	51334328	2.348072e+02	0	0
chr1	51334329	51434328	2.494663e+02	0	0
chr1	51434329	51534328	2.776678e+02	0	0
chr1	51534329	51634328	2.616455e+02	0	0
chr1	51634329	51734328	2.429462e+02	0	0
chr1	51734329	51834328	2.680671e+02	0	0
chr1	51834329	51934328	2.953689e+02	0	0
chr1	51934329	52034328	2.651105e+02	0	0
chr1	52034329	52134328	2.432786e+02	0	0
chr1	52134329	52234328	2.627343e+02	0	0
chr1	52234329	52334328	2.583812e+02	0	0
chr1	52334329	52434328	2.461561e+02	0	0
chr1	52434329	52534328	2.634312e+02	0	0
chr1	52534329	52634328	2.601790e+02	0	0
chr1	52634329	52734328	2.330989e+02	0	0
chr1	52734329	52834328	2.472202e+02	0	0
chr1	52834329	52934328	2.872712e+02	0	0
chr1	52934329	53034328	3.003938e+02	0	0
chr1	53034329	53134328	2.793749e+02	0	0
chr1	53134329	53234328	2.649013e+02	0	0
chr1	53234329	53334328	2.941899e+02	0	0
chr1	53334329	53434327	2.809857e+02	0	0
chr1	53434328	53534327	2.317560e+02	0	0
chr1	53534328	53634327	2.279133e+02	0	0
chr1	53634328	53734327	2.422198e+02	0	0
chr1	53734328	53834327	2.483605e+02	0	0
chr1	53834328	53934327	2.752126e+02	0	0
chr1	53934328	54034327	3.052834e+02	0	0
chr1	54034328	54134327	2.747537e+02	0	0
chr1	54134328	54234327	2.480992e+02	0	0
chr1	54234328	54334327	2.740117e+02	0	0
chr1	54334328	54434327	3.382447e+02	0	0
chr1	54434328	54534327	3.544435e+02	0	0
chr1	54534328	54634327	3.622900e+02	0	0
chr1	54634328	54734327	3.789701e+02	0	0
chr1	54734328	54834327	3.664898e+02	0	0
chr1	54834328	54934327	3.611612e+02	0	0
chr1	54934328	55034327	3.501633e+02	0	0
chr1	55034328	55134327	3.446453e+02	0	0
chr1	55134328	55234327	3.805926e+02	0	0
chr1	55234328	55334327	3.907512e+02	0	1
chr1	55334328	55434327	3.990231e+02	0	1
chr1	55434328	55534327	4.618469e+02	0	1
chr1	55534328	55634327	5.347231e+02	0	1
chr1	55634328	55734327	6.371999e+02	0	1
chr1	55734328	55834327	7.507626e+02	0	1
chr1	55834328	55934327	8.208412e+02	0	1
chr1	55934328	56034327	8.600518e+02	0	1
chr1	56034328	56134328	8.742703e+02	0	0
chr1	56134329	56234328	8.887092e+02	0	0
chr1	56234329	56334328	8.716318e+02	0	0
chr1	56334329	56434328	8.252448e+02	0	0
chr1	56434329	56534328	8.008507e+02	0	0
chr1	56534329	56634327	8.296002e+02	0	0
chr1	56634328	56734327	8.760761e+02	0	0
chr1	56734328	56834327	9.108627e+02	0	0
chr1	56834328	56934327	9.363356e+02	0	0
chr1	56934328	57034327	9.379108e+02	0	0
chr1	57034328	57134327	9.497182e+02	0	0
chr1	57134328	57234327	9.859893e+02	0	0
chr1	57234328	57334328	1.017272e+03	0	0
chr1	57334329	57434328	1.034010e+03	0	0
chr1	57434329	57534328	1.037862e+03	0	0
chr1	57534329	57634328	1.012488e+03	1	0
chr1	57634329	57734328	9.855771e+02	1	0
chr1	57734329	57834328	9.605550e+02	1	0
chr1	57834329	57934328	8.973429e+02	1	0
chr1	57934329	58034328	8.302709e+02	1	0
chr1	58034329	58134328	7.738719e+02	1	0
chr1	58134329	58234328	6.968332e+02	1	0
chr1	58234329	58334328	6.211410e+02	1	0
chr1	58334329	58434328	5.392236e+02	1	0
chr1	58434329	58534328	4.902600e+02	1	0
chr1	58534329	58634328	4.519443e+02	1	0
chr1	58634329	58734328	3.920184e+02	0	0
chr1	58734329	58834328	3.784028e+02	0	0
chr1	58834329	58934328	4.041348e+02	0	0
chr1	58934329	59034328	4.145552e+02	0	0
chr1	59034329	59134328	4.073709e+02	0	0
chr1	59134329	59234328	4.298181e+02	0	1
chr1	59234329	59334328	4.568197e+02	0	1
chr1	59334329	59434328	4.867591e+02	0	1
chr1	59434329	59534328	5.407160e+02	0	1
chr1	59534329	59634328	6.167411e+02	0	1
chr1	59634329	59734328	6.494502e+02	0	1
chr1	59734329	59834328	6.257693e+02	0	1
chr1	59834329	59934328	6.565866e+02	0	1
